,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,pose
row_468,264.37851652507624,298.44429966075745,254.15349692656207,189.67867565965344,114.76933388322858,344.9420241141981,433.78911927340914,442.43869631848435,393.5936991365588,373.503681374093,292.0616373302047,431.65379646193315,414.6564843337193,508.3827298404225,599.1034969018291,250.79274311670184,270.8800472533922,233.42022191746798,284.3184833949422,975.5708415954293,974.866534903743,592.3731931814606,455.44922878406544,464.03879148191913,599.6907536389068,1
row_469,272.02941017470886,297.3213749463701,275.86228448267445,244.13111231467406,206.15528128088303,320.1562118716424,360.5551275463989,348.85527085024813,364.0054944640259,352.27829907617075,326.9556544854363,392.17343102255154,376.4306044943742,431.3930922024598,482.7007354458868,264.0075756488817,272.02941017470886,256.12496949731394,280.178514522438,510.88159097779203,503.2891812864648,484.1487374764082,405.2159917870962,395.60080889704966,404.96913462633177,1
row_470,299.55300031880836,303.9358484943821,277.70848024502243,238.2120903732638,231.4821807396846,343.01166160933946,706.5689153840887,743.1745750300039,338.4154251803543,316.6385952470103,304.6128690649822,338.7226003679117,365.5571090814676,409.71819583709,421.86490728668105,298.69047524151154,311.57824057530075,284.82275190019493,324.4749605131342,450.4220243282959,450.4220243282959,424.69400749245335,336.87980052238214,336.87980052238214,351.55227207344285,1
row_471,618.1852473166923,634.7109578382904,611.3411486232544,572.1835369879144,523.2446846361652,682.9385038200732,736.2424872282229,706.847225360615,689.2154960533027,667.755943440416,614.4672489238137,670.374522188903,711.8209044415596,792.3282148200959,830.1355311032048,618.1852473166923,643.291535775188,594.1658017759016,643.291535775188,866.9786617904733,880.8796739623409,838.2917153354196,672.5213751249844,662.7955944331555,698.6229312010879,1
row_472,319.7811751807789,333.17412864746865,309.2604080706096,267.83950418114205,233.80547470065795,358.4368842627667,408.1678576272267,408.27074350239695,388.33619455312174,368.0244557091281,333.81731530883775,396.489596332615,399.18041034098854,479.90832457876786,535.4932305827964,304.4240463563941,316.6275414426231,294.7829710142701,332.86633954186476,567.0811229445043,561.9653014199364,531.6812955145216,392.45127086047256,392.45127086047256,402.88087569404433,1
row_473,552.2513988988476,212.00235847744713,195.94131774590065,184.2878183711555,572.3722564904766,195.94131774590065,259.2392717163046,743.1745750300039,611.2421778640606,592.3081968029819,589.8686294421835,588.8038722698756,627.6941930590086,656.2659521870687,699.5884504478329,555.6192857136945,552.7307144343027,551.9123737134424,569.461772433292,975.5708415954293,974.866534903743,701.2624330448623,562.1538935202708,562.1538935202708,574.8825967099717,1
row_474,848.7590942075378,870.1838886120565,813.6153882517218,743.2852749785912,718.0842568946906,917.0676092851606,1001.2492197250393,986.8520659146436,948.4914338042279,902.2200396798999,883.249681573676,958.2447495290543,996.5159306303136,1109.124429448743,1147.200069735005,843.8815082699704,870.664114340312,823.1628028525098,875.3924834038729,1179.208208926651,1179.208208926651,1156.8664572888265,951.4283998283844,951.4283998283844,958.2447495290543,1
row_475,618.1852473166923,634.7109578382904,611.3411486232544,572.1835369879144,523.2446846361652,682.9385038200732,736.2424872282229,706.847225360615,689.2154960533027,667.755943440416,614.4672489238137,670.374522188903,711.8209044415596,792.3282148200959,830.1355311032048,618.1852473166923,643.291535775188,594.1658017759016,643.291535775188,866.9786617904733,880.8796739623409,838.2917153354196,672.5213751249844,662.7955944331555,698.6229312010879,1
row_476,355.4855833926321,377.9021037252902,339.8602654032978,276.69839175535515,224.18296099391677,428.8519558075957,512.2899569579712,519.146414800295,469.7967645695317,438.4062043356595,405.2616438796053,499.7299270606074,502.1205034650547,596.3153528125869,688.6864308232012,338.60005906674024,365.55984462191685,324.2298567374695,379.09629383574827,736.6966811381737,728.7866628856486,686.7059050277637,506.0533568705972,506.0533568705972,517.0116052856067,1
row_477,552.2513988988476,306.4718584144391,346.6193878016635,421.5412198113015,404.7530111067736,268.21073804007176,186.81541692269406,145.86637720873168,412.8014050363685,435.57777721091327,510.84439901010956,613.2177427309161,392.10330271498606,352.8809997718778,456.5402501423067,555.6192857136945,552.7307144343027,313.0814590485997,255.7381473304286,461.0422974088169,462.7926101397904,470.0340413204133,644.8813844421313,637.1506886129843,621.4410671978478,1
row_478,345.6255198911099,375.9361647939714,333.2566578479716,274.85450696686786,246.41834347304587,418.3694539518869,480.46331805872546,467.93375599544004,440.6007262817437,404.7974802293117,381.6438129984554,476.6182959140364,464.91827238773914,562.9893427055258,613.457414984936,331.0619277416236,361.19939091864484,331.0619277416236,375.8324094593227,668.482610095431,661.9735644268584,620.8099548170921,480.67452605687356,480.67452605687356,492.6662156064692,1
row_479,168.51409436602032,166.23477373883,147.13599151805107,129.40247292845683,95.38343671728336,184.808008484481,228.37250272307304,241.8780684559888,203.66639388961548,193.8762491900439,194.12367192076292,265.70660511172844,218.44907873461037,271.6265819097976,311.58947350640716,161.64467204334326,174.52220489095365,148.85227576359054,569.461772433292,330.28018408617856,330.28018408617856,311.52046481732145,270.9335711941213,265.13581425375185,271.3595400939499,1
row_480,241.91940806805889,257.1575392633862,229.98478210525147,215.0348808914498,175.17134468856486,285.112258592997,332.87234790531943,350.3855019831728,304.108533257454,283.5718603811034,284.1214529035075,345.37660604042077,327.14064253773176,400.5858210171698,434.94022577820965,232.47580519271247,252.3568901377571,222.14409737825582,252.3568901377571,975.5708415954293,974.866534903743,440.00454543106713,329.6209944769902,329.6209944769902,345.37660604042077,1
row_481,1099.529444808096,1209.3126146700033,1115.2475061617488,930.740028149644,841.5254006861587,1308.7497851002688,1558.5794814509782,1747.4009270914332,1540.5687261527803,1491.0657262508585,1402.849243504091,1788.7026024468125,1619.7965921682883,1951.9223857520565,2182.6316684223198,1038.678487309716,1074.6720429973043,1029.0238092483576,1171.4064196511815,2341.519592059823,2306.618520692141,2191.178906433703,1893.241928544791,1849.8186397590441,1799.547720956574,1
row_482,622.009646227452,638.7182477430874,613.4248120185554,546.6708333174544,501.6423028413772,687.7972084851755,765.9791119867434,779.7544485285096,713.3302180617333,667.3027798533436,617.4026239011298,679.1538853603063,736.2526740189131,817.9614905360766,894.97318395581,622.009646227452,647.1259537369831,596.007550287746,647.1259537369831,924.4311764539316,917.0414385402657,873.1214119468151,670.374522188903,670.374522188903,707.7301745722024,1
row_483,853.0615452591917,894.6848607191249,770.3116252530531,727.6317750071116,596.1384067479631,1022.1922519761143,1260.813229626022,1151.1754861879226,1064.8610237960634,995.7108013876318,835.9455723909302,1154.5185143599906,1158.2754421984437,1394.5081570216792,1477.6850137969188,805.8194586878626,894.3399800970545,765.0,941.2996334855336,1603.2856888277897,1636.532003964481,1464.4548473749542,1114.9551560488878,1114.9551560488878,1178.8439252080827,1
row_484,327.00152904841286,354.6223343220221,320.3700984798675,256.1640099623677,204.26698215815497,389.97051170569296,463.8706716316521,469.3591375482105,436.9919907732864,409.6852450357469,456.7647096700882,524.0772843770277,456.4832965180654,551.5432893255071,638.8622699768707,327.00152904841286,339.31254029286924,319.77648443874045,357.1232280320058,667.8480366071311,666.4420454923294,648.766521947611,544.4859961468247,526.5785791313581,536.1063327363332,1
row_485,281.3414295833445,297.80866340655706,257.18670261115756,219.1118435867856,184.70787747142785,327.3912033027155,389.8640788787805,389.58952757999026,354.63361374804845,330.31046002208285,338.64730915806786,413.05810729242444,380.4431626406236,471.8325974326064,515.737336247823,268.5609800399157,291.04295215655026,260.0480724789169,303.7103883636515,522.3351414561345,530.5186141880415,514.9650473575853,412.46696837443847,412.46696837443847,413.05810729242444,1
row_486,189.70766985021982,224.47494292236718,203.147729497526,508.36916282144443,485.74080053884484,249.07027120874943,706.5689153840887,743.1745750300039,313.40867888429636,301.1710477452971,428.92423573400464,790.4804128162561,326.8088126106761,428.92423573400464,484.95463705381763,178.88543819998318,192.41881404893857,169.81166037701888,203.93381279228808,975.5708415954293,974.866534903743,935.7731703286104,789.2594645531603,794.1783243773126,803.7967387468432,1
row_487,2040.8258132432568,2095.958491955411,1840.77293548118,1611.7878272278892,1415.4758917056836,2268.440213009812,2542.7200003146236,2572.911385959493,2360.415641364885,2210.0463796038307,1966.3448324238555,2319.624969687988,2437.5891778558585,2878.742260085123,3113.674677932812,1941.9158066198443,2030.0140393603192,1864.8627295326592,2129.612406049514,3318.439392244493,3287.4265010795298,3043.6310551707807,2262.1038879768544,2262.1038879768544,2319.624969687988,1
row_488,617.9619729400831,667.200119904066,614.8894209530686,537.562089437118,455.642403645666,740.3573461511677,858.3594818023507,797.1681127591595,820.5394566990669,791.9911615668448,745.505197835669,896.69671572946,865.6384926746268,991.7887879987352,1119.2769987809095,587.9328192914561,626.6234914204861,599.0534199885683,656.3573721685466,1166.303991247565,1166.303991247565,1104.974660342942,914.8469817406625,914.8469817406625,916.930204541218,1
row_489,327.00152904841286,354.6223343220221,320.3700984798675,256.1640099623677,204.26698215815497,389.97051170569296,463.8706716316521,469.3591375482105,436.9919907732864,409.6852450357469,456.7647096700882,524.0772843770277,456.4832965180654,551.5432893255071,638.8622699768707,327.00152904841286,339.31254029286924,319.77648443874045,357.1232280320058,667.8480366071311,666.4420454923294,648.766521947611,544.4859961468247,526.5785791313581,536.1063327363332,1
row_490,550.5633478538142,571.6161299333671,521.238908754901,430.20576472195256,393.2645420070312,650.0038461424671,728.6878618448368,708.9605066574583,688.4562440707471,644.0776350720463,621.7282364506216,708.8166194439857,711.260852289791,838.4426038793591,935.7163031603116,550.5633478538142,577.4703455589732,528.7570330501525,604.4766331298506,967.5231263385904,967.5231263385904,924.7296902338543,710.2936012664059,696.7869114729409,722.6319948632222,1
row_491,1588.0670640750661,1737.0195738678365,1477.1746680741585,1078.9406841898215,777.2618606364267,1969.5494408620466,2369.8375471749114,2311.821792439893,2305.689701586057,2090.0442579046025,2205.2439774319755,2601.5752920105924,2391.542180267787,3004.9535770124635,3427.536287189386,1501.7569710176144,1627.976044049789,1464.5412250940565,1713.1681178448307,3663.919758946694,3663.919758946694,3383.377306774992,2823.149482404359,2744.8424362793576,2684.238625755914,1
row_492,662.7095894884878,681.4367175314227,629.1359153632861,584.1951728660551,508.62363295466326,733.3355302997394,839.2806443615866,851.5515251586365,757.915562579368,711.260852289791,696.5809357138623,788.7331614684398,804.8981302003378,917.6415422156955,989.4144733123728,658.738187749883,685.0,635.710625992676,688.8200055166807,1051.8730912044475,1042.8000767165297,999.3582941067733,768.0501285723478,768.0501285723478,801.1716420343396,1
row_493,552.2513988988476,121.93850909372314,140.06427096158393,190.19200824430033,186.50737250843463,622.220758846714,706.5689153840887,743.1745750300039,680.9367463858883,655.5139542352499,225.96681172242972,277.58422145359776,712.9463237845083,225.96681172242972,277.58422145359776,555.6192857136945,552.7307144343027,127.58134659894448,569.461772433292,294.2668856667362,290.4961273407961,278.9265136196271,290.4961273407961,287.86802531715813,278.9265136196271,1
row_494,385.1700922968968,399.4446144335908,354.1976849162061,302.32432915661946,257.6606295109907,445.7084248698918,508.8113599360769,511.9570294468082,454.81424779793343,428.70619309732393,393.517471022571,454.30056130275693,495.9395124407814,578.013840664737,634.1135544995076,382.172735814579,398.4833748100415,370.0,417.612260356422,672.4499981411258,666.4000300120041,627.1275787270083,456.17978911828175,447.21359549995793,471.6990566028302,1
row_495,552.2513988988476,598.912347510051,635.0590523722971,642.708331982712,623.0971031869752,562.7477232295125,529.8226118239953,489.5651131361384,700.5783325224953,716.6261228841718,792.8133449936372,881.8599662077875,669.3056103156465,620.6391866455099,699.7092253214903,555.6192857136945,552.7307144343027,596.1560198471537,559.0724461105198,699.5141170841372,699.5141170841372,711.1996906635998,897.661406099204,897.661406099204,865.5431820539054,1
row_496,161.37224048763778,176.17321022221284,144.5856147754679,125.73384588089239,90.87353850269065,202.7732724004818,240.96887765850593,245.80073230159425,212.60291625469299,193.07252523339514,167.0748335327616,228.0372776543344,230.05434140654683,282.9734969922095,321.1681802420657,154.434452114805,167.32304085211933,148.29699929533302,174.94284781036347,349.68843275121355,349.68843275121355,319.25068519895143,226.15260334561705,226.15260334561705,230.46474784660668,1
row_497,2614.2932123233613,2720.0413599796602,2586.9472356428146,2172.6578193539817,1920.4150593035872,2898.5541223168493,3235.2931860961226,3224.1967992044156,3148.866621500504,2999.95533300081,2837.7078778478945,3358.188946441221,3304.29296521964,3714.736329808618,4082.4190132812187,2614.2932123233613,2706.9362755705943,2523.486675217446,2706.9362755705943,4281.254605836939,4281.254605836939,4058.045095855885,3265.5537049633713,3265.5537049633713,3416.9825870203085,1
